Source well,Destination well,Transfer volume
G03,K16,100
G03,P20,100
G04,F17,100
G04,I05,100
G04,J11,100
G04,M18,100
G05,A15,100
G05,B06,100
G05,E05,100
G05,N20,100
G06,C13,100
G06,G08,100
G06,L08,100
G06,L13,100
G07,B24,100
G07,C06,100
G07,G16,100
G07,L05,100
G08,D22,100
G08,G18,100
G08,H03,100
G08,K09,100
G09,C15,100
G09,E12,100
G09,P08,100
G09,P19,100
G10,A06,100
G10,F20,100
G10,K14,100
G11,E07,100
G11,J07,100
G11,K22,100
G12,C05,100
G12,E16,100
G12,F11,100
G12,H14,100
H01,A04,100
H01,D12,100
H01,D18,100
H01,K20,100
H02,A07,100
H02,C19,100
H02,P23,100
H03,D23,100
H03,L12,100
H03,M11,100
H03,O17,100
H04,F04,100
H04,M10,100
H04,O19,100
H05,A20,100
H05,B02,100
H05,F13,100
H05,M09,100
H06,H10,100
H06,K21,100
H06,N13,100
H07,B17,100
H07,H04,100
H07,K12,100
H08,D04,100
H08,I17,100
H08,L19,100
H08,M04,100
H09,C10,100
H09,J12,100
H09,L18,100
H10,J13,100
H10,K02,100
H10,K23,100
H10,P10,100
H11,B15,100
H11,G06,100
H11,L07,100
H12,B16,100
H12,J06,100
H12,O16,100
P24,B03,100
P24,B05,100
P24,B09,100
P24,B13,100
P24,B21,100
P24,C04,100
P24,C07,100
P24,C11,100
P24,C14,100
P24,C18,100
P24,C24,100
P24,D09,100
P24,D20,100
P24,E24,100
P24,F01,100
P24,G12,100
P24,G17,100
P24,G19,100
P24,H02,100
P24,H09,100
P24,H17,100
P24,H19,100
P24,I01,100
P24,I04,100
P24,I10,100
P24,I11,100
P24,I16,100
P24,I19,100
P24,J04,100
P24,J09,100
P24,J10,100
P24,J14,100
P24,K06,100
P24,K15,100
P24,L01,100
P24,L20,100
P24,L21,100
P24,L23,100
P24,M01,100
P24,M05,100
P24,M13,100
P24,M14,100
P24,N09,100
P24,O03,100
P24,O14,100
P24,P15,100
P24,P22,100
P24,P24,100
